solution_id,method,sensor,algorithm,data_rate_Hz,geometric_LOD,condition_LOD,detection_threshold,storage,communication,deployment,crew_size,inspection_cycle_days,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,detection_recall,system_MTBF_hours,system_MTBF_years,annual_cost_USD,cost_per_km_year,carbon_footprint_tons_CO2_year,is_feasible,constraint_violation,time_seconds,weights
49,WeightedSumBaseline,Camera_Basler_ace2Pro,ML_SVM_Optimized,38.97592276149848,Meso,Micro,0.5798793796717213,Storage_Google_Cloud,Communication_5G_SmallCell,Deployment_Jetson_OrinNano,3,154,3408036.752692517,0.04832098543604135,77.48285387603235,5.9350430561318746,145.1722608133869,0.0001971241302044135,0.9516790145639586,5072.945655932744,0.5791033853804501,340803.6752692517,1704.0183763462585,0.1451722608133869,True,0.0,17.040797233581543,"[0.2500397508832844, 0.08101960005489639, 0.028764576217308015, 0.02449644469174545, 0.5951133998939971, 0.020566228258768596]"
50,WeightedSumBaseline,Camera_Basler_ace2Pro,Edge_TinyYOLO_v4,56.814866384050404,Micro,Macro,0.4584899986598975,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,2,58,1593837.18482989,0.04114630648712725,93.32319237276144,12.256659797912185,360.6007038648313,0.00012644048477357777,0.9588536935128728,7908.8592691711165,0.9028378161154242,159383.718482989,796.918592414945,0.3606007038648313,True,0.0,17.040797233581543,"[0.2467149191316826, 0.029505269581646603, 0.013041230497876892, 0.0014507961174607068, 0.20523493987764602, 0.5040528447936871]"
51,WeightedSumBaseline,Vehicle_Accelerometer_Pro,Hybrid_CNN_SVM,64.53097854897123,Macro,Micro,0.33564306424084084,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,6,116,1571860.6549209084,0.040000000000000036,66.03825118495425,5.311219245761947,172.9034879315583,0.00019648685371769474,0.96,5089.399016164023,0.5809816228497743,157186.06549209083,785.9303274604541,0.1729034879315583,True,0.0,17.040797233581543,"[0.3769439449397419, 0.3017595245204633, 0.1036894698478383, 0.07190850608475775, 0.10840719596185848, 0.03729135864534017]"
52,WeightedSumBaseline,Camera_Basler_ace2Pro,Hybrid_CNN_SVM,24.014040710319797,Macro,Macro,0.5448298035663509,Storage_Google_Cloud,Communication_5G_SmallCell,Deployment_Cloud_GPU_A4000,4,52,3679654.5530273556,0.09066760353765657,74.47714404611524,19.5298425351348,308.7566117974269,0.00010068361620971995,0.9093323964623434,9932.102537090443,1.1338016594852103,367965.45530273556,1839.8272765136778,0.3087566117974269,True,0.0,17.040797233581543,"[0.0004288633794084956, 0.08251766407990668, 0.4175113415560897, 0.007005062601215588, 0.09753866297641463, 0.39499840540696507]"
53,WeightedSumBaseline,Camera_Basler_ace2Pro,Traditional_Canny_Optimized,85.21581879044744,Meso,Meso,0.41545845579114693,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Cloud_GPU_A4000,4,33,1816867.849716344,0.06182064755219563,72.69959980749712,30.774297328091198,540.8537704745078,8.755731795241528e-05,0.9381793524478044,11421.089902998963,1.3037773861870963,181686.7849716344,908.433924858172,0.5408537704745078,True,0.0,17.040797233581543,"[0.43817570220237145, 0.12864339129890193, 0.1442371248225233, 0.0364421652616476, 0.012928327463175316, 0.23957328895138022]"
54,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_MaskRCNN_ResNet50,40.948782678476036,Micro,Meso,0.6273258448431369,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,4,35,3503212.146031666,0.0479699208063592,85.69293492642089,29.015766052200274,532.746979953364,0.00011452370652659046,0.9520300791936408,8731.816584785587,0.9967827151581721,350321.2146031666,1751.606073015833,0.532746979953364,True,0.0,17.040797233581543,"[0.018676460593655964, 0.24661508027759266, 0.009743260078512539, 0.4755540912947992, 0.06820708889083714, 0.1812040188646026]"
55,WeightedSumBaseline,MMS_ZF_Profiler9020C,Traditional_Morphology,32.697086242297765,Micro,Micro,0.4064529291439475,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,4,109,4747742.242507414,0.040000000000000036,166.92074467234198,41.92645094698664,2542.2427826637013,0.00011790389320310012,0.96,8481.484137910607,0.9682059518162793,474774.2242507414,2373.8711212537073,2.5422427826637013,True,0.0,17.040797233581543,"[0.03160385373168439, 0.11707150176213414, 0.010728785531968444, 0.133867210507229, 0.24649162577233275, 0.4602370226946515]"
56,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_EfficientNet_B0,45.50236882854886,Meso,Macro,0.3357151340614414,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,6,149,1864896.674275011,0.0459634881427764,74.33492795880001,8.860519163591361,137.63080080283243,0.00010881594396951283,0.9540365118572236,9189.82975767018,1.0490673239349522,186489.66742750112,932.4483371375056,0.13763080080283244,True,0.0,17.040797233581543,"[0.28729504892001323, 0.08103448753625067, 0.018923474553381, 0.2463445994995061, 0.33710483656041157, 0.029297552930437357]"
57,WeightedSumBaseline,Vehicle_Accelerometer_Pro,DL_UNet_Standard,46.30705815752574,Macro,Micro,0.6560825459752518,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,6,94,3742140.5356458584,0.09693513307996904,66.0614845175342,6.554270558599848,200.2719558466321,0.00042227269191220164,0.903064866920031,2368.137980866446,0.27033538594365825,374214.05356458586,1871.0702678229293,0.2002719558466321,True,0.0,17.040797233581543,"[0.053206828246501456, 0.04164468344773994, 0.5140323291034862, 0.3706117713695077, 0.0002567902576671647, 0.020247597575097455]"
58,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_YOLOv8_Nano,44.76287920428108,Meso,Macro,0.6019070800261459,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,5,41,2381459.856007948,0.07555876688061014,74.19947143415672,27.246512024627087,420.14905921066224,0.00011452370652659046,0.9244412331193899,8731.816584785587,0.9967827151581721,238145.9856007948,1190.729928003974,0.42014905921066226,True,0.0,17.040797233581543,"[0.22728684483539804, 0.05814101434568762, 0.14833115573116795, 0.009118600367620307, 0.0885767580166018, 0.4685456267035243]"
59,WeightedSumBaseline,MMS_ZF_Profiler9020C,Traditional_Morphology,23.468639297989938,Meso,Meso,0.5261293817217404,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,2,98,2133359.473722121,0.11288431585068004,190.09252175072737,32.64273680872531,2376.4539618302874,6.098305123539442e-05,0.88711568414932,16397.998783957242,1.8719176694015116,213335.94737221213,1066.6797368610607,2.3764539618302876,True,0.0,17.040797233581543,"[0.375959962633134, 0.13722730140480324, 0.07142025919620362, 0.11479737257616827, 0.07314229496105673, 0.22745280922863412]"
60,WeightedSumBaseline,Vehicle_Accelerometer_Pro,Edge_TinyYOLO_v4,41.09931266044494,Micro,Meso,0.3979986561232348,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Jetson_AGX_Orin,4,164,1384750.4705214836,0.040000000000000036,66.71554335966178,2.8897815783695395,139.20513503907694,0.00021245179157940514,0.96,4706.950186514403,0.5373230806523291,138475.04705214835,692.3752352607418,0.13920513503907694,True,0.0,17.040797233581543,"[0.6052068817133412, 0.30325070817739747, 0.05019698028416294, 0.01223581275297866, 0.014285180629789323, 0.014824436442330365]"
61,WeightedSumBaseline,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,20.599990911076997,Meso,Meso,0.6406192039193067,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,4,27,1733114.748054081,0.06990546590859881,66.07546835235885,17.552747364911273,556.9542496367244,0.00021042338723521132,0.9300945340914012,4752.3234614705625,0.5425026782500643,173311.4748054081,866.5573740270405,0.5569542496367244,True,0.0,17.040797233581543,"[0.43049645548442417, 0.017824432754720468, 0.13677592312092238, 0.22600706084343003, 0.13667139208975376, 0.05222473570674916]"
62,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_EfficientNet_B0,70.9856346225758,Macro,Micro,0.3814408758998542,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Cloud_GPU_A4000,2,111,1720658.4401651411,0.04308228369605671,74.74466426929699,6.404380795305466,164.37701612802155,0.00012556329179112165,0.9569177163039433,7964.111052962281,0.9091450973701234,172065.8440165141,860.3292200825705,0.16437701612802155,True,0.0,17.040797233581543,"[0.0305621500460316, 0.3042606181818086, 0.06721915467931157, 0.3539456232621775, 0.027241085321396265, 0.2167713685092746]"
63,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_YOLOv8_Nano,46.25972470220943,Meso,Micro,0.6752679480377607,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,34,2364764.721025477,0.058184184544013196,74.4736571460632,26.882253842479663,502.9074950420968,0.00011452370652659046,0.9418158154559868,8731.816584785587,0.9967827151581721,236476.4721025477,1182.3823605127386,0.5029074950420968,True,0.0,17.040797233581543,"[0.045306968719762315, 0.1095378366918688, 0.0962035291208144, 0.05389520556643152, 0.3349214569577686, 0.3601350029433543]"
64,WeightedSumBaseline,Vehicle_Accelerometer_Pro,DL_YOLOv8_SOTA,47.35222196604164,Micro,Micro,0.5628862552469801,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,51,1721432.4576976912,0.040000000000000036,66.45544905845948,8.363367862104784,322.7298468032117,0.00020922037971641432,0.96,4779.649101848682,0.5456220435900322,172143.24576976913,860.7162288488456,0.32272984680321165,True,0.0,17.040797233581543,"[0.08522656494819325, 0.20087685896283705, 0.32513375036239245, 0.051872235329817065, 0.28588048988958376, 0.05101010050717648]"
65,WeightedSumBaseline,Vehicle_Accelerometer_Pro,Edge_TinyYOLO_v4,72.80719167194906,Macro,Micro,0.40261618989283277,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Cloud_GPU_A4000,2,129,1698861.9275150688,0.05234235619169936,70.09732833486957,2.5716815906730472,161.08162250395566,0.00023167549009510077,0.9476576438083006,4316.382365650802,0.49273771297383584,169886.19275150687,849.4309637575343,0.16108162250395566,True,0.0,17.040797233581543,"[0.06751296103910438, 0.16553905636669045, 0.33564684823475155, 0.2565251180862515, 0.1429584103506701, 0.03181760592253202]"
66,WeightedSumBaseline,Camera_Basler_ace2Pro,Edge_TinyYOLO_v4,46.210062984136236,Macro,Micro,0.576013988286016,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,2,53,1288087.1832167092,0.09432296863622258,74.06860127817393,13.41294845809258,317.06589589008985,0.00012866939037090442,0.9056770313637774,7771.856205406618,0.8871981969642257,128808.71832167092,644.0435916083546,0.3170658958900898,True,0.0,17.040797233581543,"[0.07442044776200882, 0.1614935492799008, 0.2781568251278903, 0.06638929527877752, 0.3246382029771187, 0.09490167957430375]"
67,WeightedSumBaseline,Vehicle_Accelerometer_Pro,Hybrid_CNN_SVM,24.27597418158083,Micro,Macro,0.8255389348622922,Storage_Hybrid_Tiered,Communication_V2X_RSU,Deployment_Jetson_AGX_Orin,3,95,1048688.2498548965,0.07846535409684763,84.84305971169141,4.489808010182569,198.87533056530773,0.0002095339577792184,0.9215346459031524,4772.496117568109,0.5448054928730718,104868.82498548964,524.3441249274482,0.19887533056530773,True,0.0,17.040797233581543,"[0.39391644121902814, 0.12700395778441398, 0.0582654143861305, 0.13931201141588556, 0.17766515849103065, 0.10383701670351127]"
68,WeightedSumBaseline,IoT_LoRaWAN_Sensor,DL_YOLOv8_Nano,63.45493971414463,Meso,Macro,0.5613905779854272,Storage_Hybrid_Tiered,Communication_4G_Rural,Deployment_Jetson_AGX_Orin,4,81,6232011.353242595,0.0633815631328124,7.728720935313451,0.36518130219806855,11.194003496621823,0.000168324807452421,0.9366184368671876,5940.894958591661,0.6781843560036143,623201.1353242595,3116.0056766212974,0.011194003496621823,True,0.0,17.040797233581543,"[0.20822276743063275, 0.03801894928406163, 0.2674986813838417, 0.133292463336186, 0.03755246647602191, 0.31541467208925594]"
69,WeightedSumBaseline,Camera_Basler_ace2Pro,Edge_TinyYOLO_v4,27.825678268782422,Micro,Micro,0.520177241348461,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,4,148,1773334.620852758,0.040000000000000036,79.38182079143189,6.861836566398713,140.07012079145767,0.00011452370652659046,0.96,8731.816584785587,0.9967827151581721,177333.4620852758,886.667310426379,0.14007012079145767,True,0.0,17.040797233581543,"[0.06048921982506062, 0.21410959133786392, 0.15552960966476514, 0.0341644715445894, 0.21021718009278947, 0.3254899275349316]"
70,WeightedSumBaseline,Vehicle_Accelerometer_Pro,Hybrid_CNN_SVM,39.10032437006829,Macro,Micro,0.3951768061847276,Storage_Google_Cloud,Communication_5G_SmallCell,Deployment_Cloud_GPU_A4000,2,102,3280597.0274280384,0.040000000000000036,70.14579619195814,3.2524208352629715,188.86274884107476,0.00019940181581833052,0.96,5014.999466760485,0.5724885236027951,328059.70274280384,1640.2985137140192,0.18886274884107476,True,0.0,17.040797233581543,"[0.07592626006965532, 0.22405541186795946, 0.22002120607714137, 0.17053549866556827, 0.2134920401691254, 0.0959695831505501]"
71,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_MobileNetV3_Edge,54.44951085869864,Meso,Micro,0.47563764492495586,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Cloud_GPU_A4000,4,97,3868008.4980436917,0.042887742665063344,79.89236327928656,10.469606307494946,205.26825776754202,0.00010083114188665738,0.9571122573349367,9917.57091399484,1.1321427984012373,386800.84980436915,1934.0042490218457,0.205268257767542,True,0.0,17.040797233581543,"[0.11896635736316183, 0.10005060590591151, 0.2202403054328706, 0.1533392320290776, 0.304309638263026, 0.10309386100595248]"
72,WeightedSumBaseline,Vehicle_Accelerometer_Pro,Hybrid_CNN_SVM,30.438480476350776,Micro,Macro,0.4322782343069792,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,52,1427707.233858326,0.040000000000000036,66.12018101221699,8.202533864756617,316.95445013309444,0.00020669937131305297,0.96,4837.944081046416,0.5522767215806411,142770.7233858326,713.853616929163,0.3169544501330944,True,0.0,17.040797233581543,"[0.14034132325662846, 0.2292022811758569, 0.17486466435739687, 0.17649915437264055, 0.16875241205671984, 0.1103401647807576]"
73,WeightedSumBaseline,Camera_Basler_ace2Pro,ML_XGBoost_Tuned,37.317761357662036,Macro,Micro,0.4068476356171433,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Cloud_GPU_A4000,2,26,1655095.6990693703,0.04312965487215159,71.18818934744954,27.341779549188722,577.9485258396346,0.0001230422833877603,0.9568703451278484,8127.28740451411,0.9277725347618847,165509.56990693702,827.547849534685,0.5779485258396346,True,0.0,17.040797233581543,"[0.18559574649263424, 0.1246793769937263, 0.05630128481350598, 0.1052314987029688, 0.2435938366633193, 0.2845982563338454]"
74,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_MaskRCNN_ResNet50,31.439944557347722,Micro,Meso,0.4805800351391073,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,2,65,4481974.682324442,0.040000000000000036,81.11998017424756,10.936711819675489,316.6612674558273,0.0001999308784744978,0.96,5001.728635567192,0.5709735885350676,448197.4682324442,2240.987341162221,0.31666126745582734,True,0.0,17.040797233581543,"[0.05292183657729766, 0.06103043112682264, 0.1399046285391514, 0.3588716225851823, 0.24160153292258807, 0.14566994824895813]"
75,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_EfficientNet_B0,34.79624727470271,Meso,Micro,0.5173556057119673,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,2,63,1646023.541067651,0.047973998401090956,72.37382672018765,11.283909020300106,275.1614407172272,0.00012644048477357777,0.952026001598909,7908.8592691711165,0.9028378161154242,164602.3541067651,823.0117705338255,0.2751614407172272,True,0.0,17.040797233581543,"[0.41313228334985125, 0.012227354764457186, 0.07455670300574199, 0.018583043454557864, 0.09776221377194257, 0.3837384016534492]"
76,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_YOLOv7_Standard,42.189829842011186,Micro,Macro,0.6015555838439529,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,1,65,1865114.4569310434,0.040491338771712404,86.28977467191504,7.811937014053919,302.6096946027461,0.0001259392316407457,0.9595086612282876,7940.337470476241,0.9064312180908951,186511.44569310435,932.5572284655218,0.3026096946027461,True,0.0,17.040797233581543,"[0.010949989927739105, 0.28310307563328135, 0.17341300394792672, 0.27105960527502126, 0.06051879305657518, 0.20095553215945636]"
77,WeightedSumBaseline,Camera_Basler_ace2Pro,ML_SVM_Optimized,49.019865086952514,Macro,Macro,0.6337639010940689,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Jetson_OrinNano,2,58,1040220.6353651253,0.12800567726233858,72.75773240128964,12.256659797912185,294.0233290032375,0.00012735138948634007,0.8719943227376614,7852.2896690284,0.8963800992041552,104022.06353651252,520.1103176825626,0.2940233290032375,True,0.0,17.040797233581543,"[0.22626484719597698, 0.19100538391135483, 0.09074662910811859, 0.19899201235247957, 0.10726540777188984, 0.18572571966018012]"
78,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_SAM_Detectron2,37.916149922345184,Macro,Micro,0.14990194314257163,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,5,82,2636909.777260953,0.04563835632635038,68.51717154736895,13.623256012313544,207.67878097790725,0.00011452370652659046,0.9543616436736496,8731.816584785587,0.9967827151581721,263690.9777260953,1318.4548886304765,0.20767878097790726,True,0.0,17.040797233581543,"[0.03396511403029851, 0.22390956327001713, 0.24159758301701942, 0.251673004874221, 0.21680648607471456, 0.032048248733729336]"
79,WeightedSumBaseline,Vehicle_Accelerometer_Pro,DL_EfficientNet_B0,32.761427459810776,Micro,Micro,0.48436696126797385,Storage_Google_Cloud,Communication_Fiber_Metro,Deployment_Cloud_GPU_A4000,6,124,3794518.4203186086,0.040000000000000036,70.30862785547399,4.9685599395837565,165.68593498716717,0.0001653027661528022,0.96,6049.505542306668,0.6905828244642315,379451.84203186084,1897.2592101593043,0.16568593498716716,True,0.0,17.040797233581543,"[0.16393030901519792, 0.2013394864622739, 0.21708704416778452, 0.2041390409169857, 0.14018151777706012, 0.07332260166069782]"
80,WeightedSumBaseline,Camera_Basler_ace2Pro,Traditional_Canny_Optimized,50.443730588508174,Macro,Micro,0.226196695311903,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,1,9,1773924.0863604273,0.04681396373326574,72.02711870315386,56.41954510150053,1737.0334169882376,0.00010207894164635332,0.9531860362667343,9796.339811833503,1.1183036314878427,177392.40863604273,886.9620431802136,1.7370334169882375,True,0.0,17.040797233581543,"[0.21129250066903676, 0.15125679020901805, 0.19380918407571276, 0.0018904192864725661, 0.22061484619196872, 0.2211362595677911]"
81,WeightedSumBaseline,Vehicle_Accelerometer_Pro,DL_MaskRCNN_ResNet50,52.65987841394213,Micro,Micro,0.5473139353688956,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,4,50,1589917.3335873685,0.040000000000000036,66.91681402633182,9.47848357705209,328.95267801311917,0.00021195053844657306,0.96,4718.081904057407,0.5385938246640876,158991.73335873685,794.9586667936842,0.32895267801311917,True,0.0,17.040797233581543,"[0.10624589003988479, 0.25617370221683816, 0.4975349909294286, 0.08464691627549734, 0.04451668421035984, 0.010881816327991279]"
82,WeightedSumBaseline,Vehicle_Accelerometer_Pro,ML_SVM_Optimized,17.59287303114457,Micro,Meso,0.5367995556901614,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,1,39,1192711.7883308355,0.040000000000000036,66.06946237971145,6.075951010930827,403.20243858727065,0.00023073342906016048,0.96,4334.0057141839825,0.4947495107515962,119271.17883308356,596.3558941654178,0.4032024385872707,True,0.0,17.040797233581543,"[0.20638747838282187, 0.2306129304668402, 0.20280851226954486, 0.22302926712521706, 0.04773142472537054, 0.0894303870302055]"
83,WeightedSumBaseline,Vehicle_Accelerometer_Pro,Edge_TinyYOLO_v4,44.18842896605571,Meso,Micro,0.23084967157624076,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Jetson_OrinNano,5,84,1091780.8322950706,0.040000000000000036,66.35316632806625,6.206149961165058,217.69035644377783,0.00021315354596537005,0.96,4691.453738060097,0.5355540796872257,109178.08322950706,545.8904161475352,0.21769035644377782,True,0.0,17.040797233581543,"[0.15962333743230694, 0.24956113563407178, 0.04588258590386217, 0.24311546190683153, 0.21100510237046102, 0.09081237675246648]"
84,WeightedSumBaseline,Camera_Basler_ace2Pro,ML_SVM_Optimized,36.16536472657785,Micro,Meso,0.4243125862821464,Storage_Google_Cloud,Communication_5G_SmallCell,Deployment_Cloud_GPU_A4000,1,43,3180753.811666616,0.040000000000000036,97.39811894075586,11.808741997988484,468.1861087122238,0.00011209914132387521,0.96,8920.674932833022,1.0183418873097057,318075.38116666157,1590.3769058333078,0.4681861087122238,True,0.0,17.040797233581543,"[0.010056747932764572, 0.16469382658492193, 0.03482467365918043, 0.2852452452552066, 0.21610391183773822, 0.2890755947301883]"
85,WeightedSumBaseline,Vehicle_Accelerometer_Pro,DL_YOLOv8_Nano,39.04478261827029,Micro,Macro,0.562630455365627,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,3,82,1197850.6338341688,0.040000000000000036,66.67977377536121,5.201606841065172,222.0941852193629,0.00021195053844657306,0.96,4718.081904057407,0.5385938246640876,119785.06338341688,598.9253169170844,0.22209418521936292,True,0.0,17.040797233581543,"[0.22178805274476693, 0.10945531539551179, 0.1902005454302291, 0.25476457846209033, 0.09446385922683567, 0.1293276487405662]"
86,WeightedSumBaseline,Vehicle_Accelerometer_Pro,ML_XGBoost_Tuned,31.561300810529367,Micro,Meso,0.5737946266310245,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Jetson_OrinNano,4,36,858452.408788154,0.040000000000000036,66.3705329937578,13.164560523683457,433.4526754405435,0.00021063253756200873,0.96,4747.604579874594,0.5419639931363691,85845.2408788154,429.226204394077,0.4334526754405435,True,0.0,17.040797233581543,"[0.05743336111517478, 0.21499130036563702, 0.2205909913183806, 0.19620270709019058, 0.22762047326911336, 0.08316116684150371]"
87,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_YOLOv8_Nano,62.54554747206944,Meso,Micro,0.6153718925478355,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,63,1897935.482127794,0.04623800590423055,77.45682402355116,14.507883026100137,299.50969858938817,0.00011452370652659046,0.9537619940957694,8731.816584785587,0.9967827151581721,189793.5482127794,948.9677410638969,0.29950969858938814,True,0.0,17.040797233581543,"[0.18932164399424478, 0.2497168082496975, 0.3061365406280632, 0.0400492175781842, 0.13932413931330492, 0.07545165023650545]"
88,WeightedSumBaseline,Vehicle_Accelerometer_Pro,ML_SVM_Optimized,65.52392703446907,Macro,Micro,0.6038764472467681,Storage_Hybrid_Tiered,Communication_V2X_RSU,Deployment_Jetson_OrinNano,4,31,789329.1824564043,0.07004552187999957,80.09469905522155,15.28787673718079,492.8984485045403,0.0002102357121651833,0.9299544781200004,4756.565807498465,0.5429869643263088,78932.91824564044,394.6645912282022,0.4928984485045403,True,0.0,17.040797233581543,"[0.1808961417332644, 0.2033526706208097, 0.18747671561938128, 0.12482046495635146, 0.18322259450485764, 0.12023141256533552]"
89,WeightedSumBaseline,Camera_Basler_ace2Pro,Traditional_Canny_Optimized,46.706627347256926,Micro,Micro,0.6307841584431316,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,4,32,1753499.989851204,0.05745143169413591,68.59998270175002,31.735994119594054,597.1285677163386,8.843451093487143e-05,0.9425485683058641,11307.80268278366,1.29084505511229,175349.9989851204,876.749994925602,0.5971285677163386,True,0.0,17.040797233581543,"[0.2490042531667212, 0.14212304623516506, 0.1728943027337553, 0.06664552307789476, 0.1304823599844606, 0.2388505148020031]"
90,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_YOLOv8_Nano,88.27909806802289,Micro,Meso,0.6557393265444773,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,5,53,2159819.1040487727,0.040000000000000036,108.45485262082039,21.07749043414548,450.859885149604,0.00011452370652659046,0.96,8731.816584785587,0.9967827151581721,215981.91040487727,1079.9095520243864,0.450859885149604,True,0.0,17.040797233581543,"[0.22820374398862772, 0.22108663797916892, 0.09850587083987772, 0.01389727668786846, 0.14184522115836293, 0.2964612493460943]"
91,WeightedSumBaseline,Camera_Basler_ace2Pro,ML_SVM_Optimized,30.433010193998022,Meso,Macro,0.3193977733853538,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,5,85,1568057.7695293915,0.040000000000000036,68.37912167235123,13.142435211878949,208.81086252690437,0.00011200269812322911,0.96,8928.356341021059,1.0192187603905318,156805.77695293917,784.0288847646958,0.20881086252690437,True,0.0,17.040797233581543,"[0.032712512101917245, 0.07381892106708111, 0.09442514477202682, 0.3949642457672869, 0.25393333758648057, 0.1501458387052074]"
92,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_MobileNetV3_Edge,54.59957132899845,Meso,Meso,0.5479548868168601,Storage_Hybrid_Tiered,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,4,78,1709952.8776829042,0.06984107231779058,76.00131433427788,13.019895023423203,242.04960525624594,0.00011452370652659046,0.9301589276822094,8731.816584785587,0.9967827151581721,170995.28776829044,854.9764388414521,0.24204960525624594,True,0.0,17.040797233581543,"[0.060341060197399383, 0.02068625330560521, 0.004681374576908932, 0.3633107834313719, 0.26515848958727817, 0.28582203890143637]"
93,WeightedSumBaseline,Camera_Basler_ace2Pro,DL_YOLOv7_Standard,53.676509042498026,Meso,Meso,0.3380941336942882,Storage_PostgreSQL_PostGIS,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,3,72,1216453.9231823971,0.040000000000000036,87.44988636789509,12.694397647837619,298.54387046138856,0.0002003616346803081,0.96,4990.975450941865,0.569746056043592,121645.39231823971,608.2269615911986,0.2985438704613886,True,0.0,17.040797233581543,"[0.20381703201409127, 0.23542186964130765, 0.15826795437433205, 0.08852453331611633, 0.08904698349553651, 0.22492162715861624]"
94,WeightedSumBaseline,Camera_Basler_ace2Pro,ML_SVM_Optimized,42.15414101281991,Meso,Macro,0.34255921553603336,Storage_Hybrid_Tiered,Communication_5G_SmallCell,Deployment_Intel_NUC_Extreme,1,80,1027252.1875817692,0.040000000000000036,78.4192015794436,6.347198823918809,237.53923072003488,0.0001261483819675431,0.96,7927.1726232468955,0.904928381649189,102725.21875817692,513.6260937908846,0.23753923072003488,True,0.0,17.040797233581543,"[0.17259145930314057, 0.28137725972250766, 0.19321449501242496, 0.25344236434454614, 0.011182855622190964, 0.0881915659951897]"
